,,,,,"This page is auto-generated, do not touch!
1. Hide Column E
2. Update the required versions in the Version Lookup page
3. Filter column A by ""yes""
4. Copy columns B - N to the FAS",,,,,,,
,Leaf and Sub-Leaf,,,hide,CPUID Field,,,,,,Virtualization,
Applicable for Selected Versions,Leaf,Sub-Leaf From,Sub-Leaf To,Header,Reg.,MSB,LSB,Field Size,Field Name,Configuration Details,Bit or Field Virtualization Type,Virtualization Details
yes,0x7,0x0,0x0,Field,EBX,23,23,1,CLFLUSHOPT,,Fixed,0x1
yes,0x7,0x0,0x0,Field,EBX,24,24,1,CLWB,,Fixed,0x1
yes,0x7,0x0,0x0,Field,EBX,25,25,1,RTIT,TD_PARAMS.XFAM,XFAM & Native,XFAM[8]
yes,0x7,0x0,0x0,Field,EBX,26,26,1,AVX512PF,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,EBX,27,27,1,AVX512ER,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,EBX,28,28,1,AVX512CD,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,EBX,29,29,1,SHA,,Fixed,0x1
yes,0x7,0x0,0x0,Field,EBX,30,30,1,AVX512BW,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,EBX,31,31,1,AVX512VL,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,ECX,0,0,1,PREFETCHWT1,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x0,0x0,Field,ECX,1,1,1,AVX512VBMI,TD_PARAMS.XFAM,XFAM & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,ECX,2,2,1,UMIP,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x0,0x0,Field,ECX,3,3,1,PKU,TD_PARAMS.XFAM,XFAM & Native,XFAM[9]
yes,0x7,0x0,0x0,Field,ECX,4,4,1,OSPKE,,Calculated,CR4.PKE
yes,0x7,0x0,0x0,Field,ECX,5,5,1,MONITORX/MWAITX,,Configured & Native,
yes,0x7,0x0,0x0,Field,ECX,6,6,1,AVX512_VBMI2,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,ECX,7,7,1,CET Shadow Stack,TD_PARAMS.XFAM,XFAM & Native,XFAM[12:11]
yes,0x7,0x0,0x0,Field,ECX,8,8,1,GFNI,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x0,0x0,Field,ECX,9,9,1,VAES,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[2]
yes,0x7,0x0,0x0,Field,ECX,10,10,1,VPCLMULQDQ,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[2]
yes,0x7,0x0,0x0,Field,ECX,11,11,1,AVX512_VNNI,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,ECX,12,12,1,AVX512_BITALG,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,ECX,13,13,1,TME,,Configured & Native,
yes,0x7,0x0,0x0,Field,ECX,14,14,1,AVX512_VPOPCNTDQ,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,ECX,15,15,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,ECX,16,16,1,57 bit Address Support,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x0,0x0,Field,ECX,21,17,5,MAWAU for MPX,,Fixed,0x0
yes,0x7,0x0,0x0,Field,ECX,22,22,1,RDPID,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x0,0x0,Field,ECX,23,23,1,KL_ENABLED,,Attributes & Native,KL
yes,0x7,0x0,0x0,Field,ECX,24,24,1,BUSLOCK,,Fixed,0x1
yes,0x7,0x0,0x0,Field,ECX,25,25,1,CLDEMOTE,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x0,0x0,Field,ECX,26,26,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,ECX,27,27,1,MOVDIRI,,Fixed,0x1
yes,0x7,0x0,0x0,Field,ECX,28,28,1,MOVDIR64B,,Fixed,0x1
yes,0x7,0x0,0x0,Field,ECX,29,29,1,ENQCMD,,Fixed,0x0
yes,0x7,0x0,0x0,Field,ECX,30,30,1,SGX_LC,,Fixed,0x0
yes,0x7,0x0,0x0,Field,ECX,31,31,1,PKS,,Attributes & Native,PKS
yes,0x7,0x0,0x0,Field,EDX,0,0,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,1,1,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,2,2,1,AVX512_4VNNIW,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,EDX,3,3,1,AVX512_4FMAPS,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,EDX,4,4,1,Fast Short REP MOV,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x0,0x0,Field,EDX,5,5,1,ULI,TD_PARAMS.XFAM,XFAM & Native,XFAM[14]
yes,0x7,0x0,0x0,Field,EDX,6,6,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,7,7,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,8,8,1,AVX512_VP2INTERSECT,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,EDX,9,9,1,MCU_OPT supported,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,10,10,1,MD_CLEAR supported,,Fixed,0x1
yes,0x7,0x0,0x0,Field,EDX,11,11,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,12,12,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,13,13,1,RTM_FORCE_ABORT_SUPPORT,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,14,14,1,SERIALIZE Inst,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x0,0x0,Field,EDX,15,15,1,Hybrid Part,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,16,16,1,TSXLDTRK,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x0,0x0,Field,EDX,17,17,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,18,18,1,PCONFIG,,Configured & Native,
yes,0x7,0x0,0x0,Field,EDX,19,19,1,Architectural LBR support,TD_PARAMS.XFAM,XFAM & Native,XFAM[15]
yes,0x7,0x0,0x0,Field,EDX,20,20,1,CET,TD_PARAMS.XFAM,XFAM & Native,XFAM[12:11]
yes,0x7,0x0,0x0,Field,EDX,21,21,1,Reserved,,Fixed,0x0
yes,0x7,0x0,0x0,Field,EDX,22,22,1,TMUL_AMX-BF16,TD_PARAMS.XFAM,XFAM & Native,XFAM[18:17]
yes,0x7,0x0,0x0,Field,EDX,23,23,1,FP16,,XFAM & Native,XFAM[7:5]
yes,0x7,0x0,0x0,Field,EDX,24,24,1,TMUL_AMX-TILE,TD_PARAMS.XFAM,XFAM & Native,XFAM[18:17]
yes,0x7,0x0,0x0,Field,EDX,25,25,1,TMUL_AMX-INT8,TD_PARAMS.XFAM,XFAM & Native,XFAM[18:17]
yes,0x7,0x0,0x0,Field,EDX,26,26,1,IBRS (indirect branch restricted speculation),,Fixed,0x1
yes,0x7,0x0,0x0,Field,EDX,27,27,1,STIBP (single thread indirect branch predictors),,Fixed,0x1
yes,0x7,0x0,0x0,Field,EDX,28,28,1,L1D_FLUSH.  IA32_FLUSH_CMD support.,TD_PARAMS.CPUID_CONFIG,Fixed,0x1
yes,0x7,0x0,0x0,Field,EDX,29,29,1,IA32_ARCH_CAPABILITIES Support,,Fixed,0x1
yes,0x7,0x0,0x0,Field,EDX,30,30,1,IA32_CORE_CAPABILITIES Present,,Fixed,0x1
yes,0x7,0x0,0x0,Field,EDX,31,31,1,SSBD (Speculative Store Bypass Disable),,Fixed,0x1
yes,0x7,0x1,0x1,Sub-Leaf,,,,,Leaf 0x7 / Sub-Leaf 0x1,,,
yes,0x7,0x1,0x1,Field,EAX,0,0,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,1,1,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,2,2,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,3,3,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,4,4,1,VEX VNNI,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x1,0x1,Field,EAX,5,5,1,AVX512_BF16,"TD_PARAMS.XFAM, TD_PARAMS.CPUID_CONFIG",XFAM & Configured & Native,XFAM[7:5]
yes,0x7,0x1,0x1,Field,EAX,6,6,1,LASS,,Configured & Native,
yes,0x7,0x1,0x1,Field,EAX,7,7,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,8,8,1,Arch Perfmon Extended Leaf Supported,"TD_PARAMS.ATTRIBUTES.PERFMON, TD_PARAMS.CPUID_CONFIG",Attributes & Configured & Native,PERFMON
yes,0x7,0x1,0x1,Field,EAX,9,9,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,10,10,1,Fast Zero-Length MOVSB,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x1,0x1,Field,EAX,11,11,1,Fast Short STOSB,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x1,0x1,Field,EAX,12,12,1,Fast short CMPSB/SCASB,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x1,0x1,Field,EAX,16,13,4,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,17,17,1,Reserved,TD_PARAMS.CPUID_CONFIG,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,18,18,1,Reserved,TD_PARAMS.CPUID_CONFIG,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,19,19,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,20,20,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,21,21,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,22,22,1,HRESET,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,23,23,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,24,24,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,25,25,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,26,26,1,LAM,TD_PARAMS.CPUID_CONFIG,Configured & Native,
yes,0x7,0x1,0x1,Field,EAX,27,27,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EAX,31,28,4,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EBX,0,0,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EBX,1,1,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EBX,29,2,28,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EBX,30,30,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EBX,31,31,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,ECX,31,0,32,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,0,0,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,1,1,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,2,2,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,3,3,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,4,4,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,5,5,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,7,6,2,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,8,8,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,9,9,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,10,10,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,13,11,3,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,14,14,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,16,15,2,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,17,17,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,18,18,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,19,19,1,Reserved,,Fixed,0x0
yes,0x7,0x1,0x1,Field,EDX,31,20,12,Reserved,,Fixed,0x0
yes,0x7,0x2,0x2,Sub-Leaf,,,,,Leaf 0x7 / Sub-Leaf 0x2,,,
yes,0x7,0x2,0x2,Field,EAX,31,0,32,Reserved,,Fixed,0x0
yes,0x7,0x2,0x2,Field,EBX,31,0,32,Reserved,,Fixed,0x0
yes,0x7,0x2,0x2,Field,ECX,31,0,32,Reserved,,Fixed,0x0
yes,0x7,0x2,0x2,Field,EDX,0,0,1,PSFD,,Fixed,0x1
yes,0x7,0x2,0x2,Field,EDX,1,1,1,IPRED_CTRL,,Fixed,0x1
yes,0x7,0x2,0x2,Field,EDX,2,2,1,RRSBA_CTRL,,Fixed,0x1
yes,0x7,0x2,0x2,Field,EDX,3,3,1,DDPD,,Configured & Native,
yes,0x7,0x2,0x2,Field,EDX,4,4,1,BHI_CTRL,,Fixed,0x1
yes,0x7,0x2,0x2,Field,EDX,5,5,1,MCDT_NO,,Configured & Native,
yes,0x7,0x2,0x2,Field,EDX,6,6,1,Reserved,,Fixed,0x0
yes,0x7,0x2,0x2,Field,EDX,31,7,25,Reserved,,Fixed,0x0
yes,0x8,N/A,N/A,Leaf,,,,,Leaf 0x8,,,
yes,0x8,N/A,N/A,Field,EAX,31,0,32,Reserved,,Fixed,0x0
yes,0x8,N/A,N/A,Field,EBX,31,0,32,Reserved,,Fixed,0x0
yes,0x8,N/A,N/A,Field,ECX,31,0,32,Reserved,,Fixed,0x0
yes,0x8,N/A,N/A,Field,EDX,31,0,32,Reserved,,Fixed,0x0
yes,0x9,N/A,N/A,Leaf,,,,,Leaf 0x9,,#VE,
yes,0x9,N/A,N/A,Field,EAX,31,0,32,IA32_PLATFORM_DCA_CAP,,#VE,
yes,0x9,N/A,N/A,Field,EBX,31,0,32,Reserved,,#VE,
yes,0x9,N/A,N/A,Field,ECX,31,0,32,Reserved,,#VE,
yes,0x9,N/A,N/A,Field,EDX,31,0,32,Reserved,,#VE,
yes,0xa,N/A,N/A,Leaf,,,,,Leaf 0xa,,,
yes,0xa,N/A,N/A,Field,EAX,7,0,8,Version,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native,PERFMON
yes,0xa,N/A,N/A,Field,EAX,15,8,8,Number of GP Counters,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EAX,23,16,8,Width of GP Counters,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native,PERFMON
yes,0xa,N/A,N/A,Field,EAX,31,24,8,Length of EBX Vector,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EBX,0,0,1,Core Cycles Not Available,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EBX,1,1,1,Instructions Retired Not Available,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EBX,2,2,1,Reference Cycles Not Available,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EBX,3,3,1,Last-Level Cache References Not Available,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EBX,4,4,1,Last-Level Cache Misses Not Available,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EBX,5,5,1,Branch Instruction Retired Not Available,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EBX,6,6,1,Branch Mispredict Retired Not Available,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EBX,7,7,1,Top-down slots event not available,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EBX,31,8,24,Other events not available bitmap,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,ECX,6,0,7,Fixed Counter Support Bitmap [7:0],"TD_PARAMS.ATTRIBUTES.PERFMON, TD_PARAMS.CPUID_CONFIG",Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,ECX,31,7,25,Fixed Counter Support Bitmap [31:8],"TD_PARAMS.ATTRIBUTES.PERFMON, TD_PARAMS.CPUID_CONFIG",Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EDX,4,0,5,Number of Fixed-Function Counters,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native (Hybrid),
yes,0xa,N/A,N/A,Field,EDX,12,5,8,Width of Fixed-Function Counters,TD_PARAMS.ATTRIBUTES.PERFMON,Attributes & Native,PERFMON
yes,0xa,N/A,N/A,Field,EDX,13,13,1,Reserved,TD_PARAMS.ATTRIBUTES.PERFMON,Fixed,0x0
yes,0xa,N/A,N/A,Field,EDX,14,14,1,Reserved,TD_PARAMS.ATTRIBUTES.PERFMON,Fixed,0x0
yes,0xa,N/A,N/A,Field,EDX,15,15,1,AnyThread Deprecation,,Fixed,0x1
yes,0xa,N/A,N/A,Field,EDX,31,16,16,Reserved,TD_PARAMS.ATTRIBUTES.PERFMON,Fixed,0x0
yes,0xb,0x0,0x0,Sub-Leaf,,,,,Leaf 0xb / Sub-Leaf 0x0,,#VE,
yes,0xb,0x0,0x0,Field,EAX,3,0,4,Shift Count,,#VE,
yes,0xb,0x0,0x0,Field,EAX,4,4,1, ,,#VE,
yes,0xb,0x0,0x0,Field,EAX,31,5,27,Reserved,,#VE,
yes,0xb,0x0,0x0,Field,EBX,15,0,16,Logical Processors at this Level,,#VE,
yes,0xb,0x0,0x0,Field,EBX,31,16,16,Reserved,,#VE,
yes,0xb,0x0,0x0,Field,ECX,7,0,8,Level Number,,#VE,
yes,0xb,0x0,0x0,Field,ECX,15,8,8,Level Type,,#VE,
yes,0xb,0x0,0x0,Field,ECX,31,16,16,Reserved,,#VE,
yes,0xb,0x0,0x0,Field,EDX,31,0,32,X2APIC ID,,#VE,
yes,0xb,0x1,0x1,Sub-Leaf,,,,,Leaf 0xb / Sub-Leaf 0x1,,#VE,
yes,0xb,0x1,0x1,Field,EAX,3,0,4,Shift Count,,#VE,
yes,0xb,0x1,0x1,Field,EAX,4,4,1, ,,#VE,
yes,0xb,0x1,0x1,Field,EAX,31,5,27,Reserved,,#VE,
yes,0xb,0x1,0x1,Field,EBX,15,0,16,Logical Processors at this Level,,#VE,
yes,0xb,0x1,0x1,Field,EBX,31,16,16,Reserved,,#VE,
yes,0xb,0x1,0x1,Field,ECX,7,0,8,Level Number,,#VE,
yes,0xb,0x1,0x1,Field,ECX,15,8,8,Level Type,,#VE,
yes,0xb,0x1,0x1,Field,ECX,31,16,16,Reserved,,#VE,
yes,0xb,0x1,0x1,Field,EDX,31,0,32,X2APIC ID,,#VE,
yes,0xb,0x2,0x1F,Sub-Leaf,,,,,Leaf 0xb / Sub-Leaves 0x2-0x1F,,#VE,
yes,0xb,0x2,0x1F,Field,EAX,4,0,5,Shift Count,,#VE,
yes,0xb,0x2,0x1F,Field,EAX,31,5,27,Reserved,,#VE,
yes,0xb,0x2,0x1F,Field,EBX,15,0,16,Logical Processors at this Level,,#VE,
yes,0xb,0x2,0x1F,Field,EBX,31,16,16,Reserved,,#VE,
yes,0xb,0x2,0x1F,Field,ECX,7,0,8,Level Number,,#VE,
yes,0xb,0x2,0x1F,Field,ECX,15,8,8,Level Type,,#VE,
yes,0xb,0x2,0x1F,Field,ECX,31,16,16,Reserved,,#VE,
yes,0xb,0x2,0x1F,Field,EDX,31,0,32,X2APIC ID,,#VE,
yes,0xc,N/A,N/A,Leaf,,,,,Leaf 0xc,,#VE,
yes,0xc,N/A,N/A,Field,EAX,31,0,32,Reserved,,#VE,
yes,0xc,N/A,N/A,Field,EBX,31,0,32,Reserved,,#VE,
yes,0xc,N/A,N/A,Field,ECX,31,0,32,Reserved,,#VE,
yes,0xc,N/A,N/A,Field,EDX,31,0,32,Reserved,,#VE,
yes,0xd,0x0,0x0,Sub-Leaf,,,,,Leaf 0xd / Sub-Leaf 0x0,,,
yes,0xd,0x0,0x0,Field,EAX,0,0,1,X87,,Fixed,0x1
yes,0xd,0x0,0x0,Field,EAX,1,1,1,SSE,,Fixed,0x1
yes,0xd,0x0,0x0,Field,EAX,2,2,1,AVX256,TD_PARAMS.XFAM,XFAM & Native,XFAM[2]
yes,0xd,0x0,0x0,Field,EAX,3,3,1,PL_BNDREGS,,Fixed,0x0
yes,0xd,0x0,0x0,Field,EAX,4,4,1,PL_BNDCFS,,Fixed,0x0
yes,0xd,0x0,0x0,Field,EAX,5,5,1,KMASK,TD_PARAMS.XFAM,XFAM & Native,XFAM[7:5]
yes,0xd,0x0,0x0,Field,EAX,6,6,1,AVX3 ZMM 15:0,TD_PARAMS.XFAM,XFAM & Native,XFAM[7:5]
yes,0xd,0x0,0x0,Field,EAX,7,7,1,AVX3 ZMM 31:18,TD_PARAMS.XFAM,XFAM & Native,XFAM[7:5]
yes,0xd,0x0,0x0,Field,EAX,8,8,1,Reserved,,Fixed,0x0
yes,0xd,0x0,0x0,Field,EAX,9,9,1,PKRU,TD_PARAMS.XFAM,XFAM & Native,XFAM[9]
yes,0xd,0x0,0x0,Field,EAX,16,10,7,Reserved,,Fixed,0x0
yes,0xd,0x0,0x0,Field,EAX,17,17,1,AMX - XTILECFG,TD_PARAMS.XFAM,XFAM & Native,XFAM[18:17]
yes,0xd,0x0,0x0,Field,EAX,18,18,1,AMX - XTILEDATA,TD_PARAMS.XFAM,XFAM & Native,XFAM[18:17]
yes,0xd,0x0,0x0,Field,EAX,31,19,13,Reserved,,Fixed,0x0
yes,0xd,0x0,0x0,Field,EBX,31,0,32,Max Bytes for Enabled Features,,Calculated,Native
yes,0xd,0x0,0x0,Field,ECX,31,0,32,Max Bytes for Supported Features,TD_PARAMS.XFAM  (only for bits in XCR0),XFAM,
yes,0xd,0x0,0x0,Field,EDX,31,0,32,Reserved,,Fixed,0x0
yes,0xd,0x1,0x1,Sub-Leaf,,,,,Leaf 0xd / Sub-Leaf 0x1,,,
yes,0xd,0x1,0x1,Field,EAX,0,0,1,Supports XSAVEOPT,,Fixed,0x1
yes,0xd,0x1,0x1,Field,EAX,1,1,1,Supports XSAVEC and compacted XRSTOR,,Fixed,0x1
yes,0xd,0x1,0x1,Field,EAX,2,2,1,Supports XGETBV with ECX = 1,,Fixed,0x1
yes,0xd,0x1,0x1,Field,EAX,3,3,1,Supports XSAVES/XRSTORS and IA32_XSS,,Fixed,0x1
yes,0xd,0x1,0x1,Field,EAX,4,4,1,XFD support,TD_PARAMS.XFAM,XFAM,
yes,0xd,0x1,0x1,Field,EAX,31,5,27,Reserved,,Fixed,0x0
yes,0xd,0x1,0x1,Field,EBX,31,0,32,Max Bytes for Enabled Features,,Calculated,Native
yes,0xd,0x1,0x1,Field,ECX,7,0,8,Reserved,,Fixed,0x0
yes,0xd,0x1,0x1,Field,ECX,8,8,1,XSS_RTIT,TD_PARAMS.XFAM,XFAM & Native,XFAM[8]
yes,0xd,0x1,0x1,Field,ECX,9,9,1,Reserved,,Fixed,0x0
yes,0xd,0x1,0x1,Field,ECX,10,10,1,PASID,,Fixed,0x0
yes,0xd,0x1,0x1,Field,ECX,11,11,1,U_CET,TD_PARAMS.XFAM,XFAM & Native,XFAM[12:11]
yes,0xd,0x1,0x1,Field,ECX,12,12,1,S_CET,TD_PARAMS.XFAM,XFAM & Native,XFAM[12:11]
yes,0xd,0x1,0x1,Field,ECX,13,13,1,HDC,,Fixed,0x0
yes,0xd,0x1,0x1,Field,ECX,14,14,1,ULI/UNIT,TD_PARAMS.XFAM,XFAM & Native,XFAM[14]
yes,0xd,0x1,0x1,Field,ECX,15,15,1,XSS_ARCH_LBRS,TD_PARAMS.XFAM,XFAM & Native,XFAM[15]
yes,0xd,0x1,0x1,Field,ECX,16,16,1,HWP Request,,Fixed,0x0
yes,0xd,0x1,0x1,Field,ECX,31,17,15,Reserved,,Fixed,0x0
yes,0xd,0x1,0x1,Field,EDX,31,0,32,Reserved,,Fixed,0x0
yes,0xd,0x2,0x12,Sub-Leaf,,,,,Leaf 0xd / Sub-Leaves 0x2-0x12,,,
yes,0xd,0x2,0x12,Field,EAX,31,0,32,Size,TD_PARAMS.XFAM,XFAM & Native,XFAM[n]
yes,0xd,0x2,0x12,Field,EBX,31,0,32,Offset,TD_PARAMS.XFAM,XFAM & Native,XFAM[n]
yes,0xd,0x2,0x12,Field,ECX,0,0,1,IA32_XSS,TD_PARAMS.XFAM,XFAM & Native,XFAM[n]
yes,0xd,0x2,0x12,Field,ECX,1,1,1, ,TD_PARAMS.XFAM,XFAM & Native,XFAM[n]
yes,0xd,0x2,0x12,Field,ECX,31,2,30, ,TD_PARAMS.XFAM,XFAM & Native,XFAM[n]
yes,0xd,0x2,0x12,Field,EDX,31,0,32,Reserved,TD_PARAMS.XFAM,Fixed,0x0
yes,0xe,N/A,N/A,Leaf,,,,,Leaf 0xe,,,
yes,0xe,N/A,N/A,Field,EAX,31,0,32,Reserved,,Fixed,0x0
yes,0xe,N/A,N/A,Field,EBX,31,0,32,Reserved,,Fixed,0x0
yes,0xe,N/A,N/A,Field,ECX,31,0,32,Reserved,,Fixed,0x0
yes,0xe,N/A,N/A,Field,EDX,31,0,32,Reserved,,Fixed,0x0
yes,0xf,0x0,0x0,Sub-Leaf,,,,,Leaf 0xf / Sub-Leaf 0x0,,#VE,
yes,0xf,0x0,0x0,Field,EAX,31,0,32,Reserved,,#VE,
yes,0xf,0x0,0x0,Field,EBX,31,0,32,Max RMID,,#VE,
yes,0xf,0x0,0x0,Field,ECX,31,0,32,Reserved,,#VE,
yes,0xf,0x0,0x0,Field,EDX,0,0,1,Supports L3 Monitoring,,#VE,
